size_rank,metro_name,state,date,zori
23,Charlotte,NC,3/31/2024,1683.928527
23,Charlotte,NC,4/30/2024,1691.191974
23,Charlotte,NC,5/31/2024,1699.502423
23,Charlotte,NC,6/30/2024,1710.301822
23,Charlotte,NC,7/31/2024,1716.502557
23,Charlotte,NC,8/31/2024,1718.371729
23,Charlotte,NC,9/30/2024,1714.858159
23,Charlotte,NC,10/31/2024,1705.70019
23,Charlotte,NC,11/30/2024,1699.832935
23,Charlotte,NC,12/31/2024,1695.508978
37,Nashville,TN,1/31/2015,1124.050821
37,Nashville,TN,2/28/2015,1129.667491
37,Nashville,TN,3/31/2015,1144.062713
37,Nashville,TN,4/30/2015,1149.013991
37,Nashville,TN,5/31/2015,1162.503542
37,Nashville,TN,6/30/2015,1171.793331
37,Nashville,TN,7/31/2015,1183.233012
37,Nashville,TN,8/31/2015,1187.934736
37,Nashville,TN,9/30/2015,1186.517877
37,Nashville,TN,10/31/2015,1187.044313
37,Nashville,TN,11/30/2015,1180.49861
37,Nashville,TN,12/31/2015,1182.457308
37,Nashville,TN,1/31/2016,1190.399301
37,Nashville,TN,2/29/2016,1202.242951
37,Nashville,TN,3/31/2016,1211.980208
37,Nashville,TN,4/30/2016,1214.185162
37,Nashville,TN,5/31/2016,1224.02652
37,Nashville,TN,6/30/2016,1234.954848
37,Nashville,TN,7/31/2016,1242.180225
37,Nashville,TN,8/31/2016,1248.264216
37,Nashville,TN,9/30/2016,1246.238033
37,Nashville,TN,10/31/2016,1243.924742
37,Nashville,TN,11/30/2016,1234.132034
37,Nashville,TN,12/31/2016,1233.283722
37,Nashville,TN,1/31/2017,1241.053246
37,Nashville,TN,2/28/2017,1253.115154
37,Nashville,TN,3/31/2017,1269.2206
37,Nashville,TN,4/30/2017,1278.950789
37,Nashville,TN,5/31/2017,1289.324591
37,Nashville,TN,6/30/2017,1290.58115
37,Nashville,TN,7/31/2017,1294.773034
37,Nashville,TN,8/31/2017,1298.411279
37,Nashville,TN,9/30/2017,1298.107804
37,Nashville,TN,10/31/2017,1291.075682
37,Nashville,TN,11/30/2017,1281.373855
37,Nashville,TN,12/31/2017,1279.86764
37,Nashville,TN,1/31/2018,1289.20896
37,Nashville,TN,2/28/2018,1298.697288
37,Nashville,TN,3/31/2018,1305.723995
37,Nashville,TN,4/30/2018,1310.3496
37,Nashville,TN,5/31/2018,1318.7142
37,Nashville,TN,6/30/2018,1328.57661
37,Nashville,TN,7/31/2018,1331.806186
37,Nashville,TN,8/31/2018,1332.815958
37,Nashville,TN,9/30/2018,1325.702614
37,Nashville,TN,10/31/2018,1329.960608
37,Nashville,TN,11/30/2018,1325.429159
37,Nashville,TN,12/31/2018,1327.941193
37,Nashville,TN,1/31/2019,1324.304644
37,Nashville,TN,2/28/2019,1330.287358
37,Nashville,TN,3/31/2019,1344.961021
37,Nashville,TN,4/30/2019,1357.028693
37,Nashville,TN,5/31/2019,1373.068889
37,Nashville,TN,6/30/2019,1378.33351
37,Nashville,TN,7/31/2019,1385.205578
37,Nashville,TN,8/31/2019,1385.622457
37,Nashville,TN,9/30/2019,1383.073695
37,Nashville,TN,10/31/2019,1375.269987
37,Nashville,TN,11/30/2019,1375.173566
37,Nashville,TN,12/31/2019,1379.01723
37,Nashville,TN,1/31/2020,1388.823267
37,Nashville,TN,2/29/2020,1393.942566
37,Nashville,TN,3/31/2020,1401.349797
37,Nashville,TN,4/30/2020,1405.379517
37,Nashville,TN,5/31/2020,1408.54358
37,Nashville,TN,6/30/2020,1411.150443
37,Nashville,TN,7/31/2020,1413.668142
37,Nashville,TN,8/31/2020,1419.222007
37,Nashville,TN,9/30/2020,1413.93824
37,Nashville,TN,10/31/2020,1413.931155
37,Nashville,TN,11/30/2020,1406.281761
37,Nashville,TN,12/31/2020,1410.247786
37,Nashville,TN,1/31/2021,1412.554793
37,Nashville,TN,2/28/2021,1424.394124
37,Nashville,TN,3/31/2021,1436.695056
37,Nashville,TN,4/30/2021,1457.985316
37,Nashville,TN,5/31/2021,1486.559407
37,Nashville,TN,6/30/2021,1520.006444
37,Nashville,TN,7/31/2021,1557.170175
37,Nashville,TN,8/31/2021,1591.987955
37,Nashville,TN,9/30/2021,1619.496598
37,Nashville,TN,10/31/2021,1635.617992
37,Nashville,TN,11/30/2021,1640.930702
37,Nashville,TN,12/31/2021,1653.667869
37,Nashville,TN,1/31/2022,1663.401428
37,Nashville,TN,2/28/2022,1681.353075
37,Nashville,TN,3/31/2022,1695.661926
37,Nashville,TN,4/30/2022,1715.376393
37,Nashville,TN,5/31/2022,1738.408481
37,Nashville,TN,6/30/2022,1762.695958
37,Nashville,TN,7/31/2022,1781.467694
37,Nashville,TN,8/31/2022,1784.219618
37,Nashville,TN,9/30/2022,1774.749429
37,Nashville,TN,10/31/2022,1761.154199
37,Nashville,TN,11/30/2022,1755.078336
37,Nashville,TN,12/31/2022,1750.852952
37,Nashville,TN,1/31/2023,1754.749091
37,Nashville,TN,2/28/2023,1757.797451
37,Nashville,TN,3/31/2023,1770.135668
37,Nashville,TN,4/30/2023,1776.56006
37,Nashville,TN,5/31/2023,1787.725282
37,Nashville,TN,6/30/2023,1791.288582
37,Nashville,TN,7/31/2023,1794.106559
37,Nashville,TN,8/31/2023,1788.47625
37,Nashville,TN,9/30/2023,1781.068152
37,Nashville,TN,10/31/2023,1770.020643
37,Nashville,TN,11/30/2023,1757.885167
37,Nashville,TN,12/31/2023,1749.634065
37,Nashville,TN,1/31/2024,1751.973521
37,Nashville,TN,2/29/2024,1758.113776
37,Nashville,TN,3/31/2024,1769.900751
37,Nashville,TN,4/30/2024,1779.473963
37,Nashville,TN,5/31/2024,1792.861637
37,Nashville,TN,6/30/2024,1801.825633
37,Nashville,TN,7/31/2024,1806.460487
37,Nashville,TN,8/31/2024,1804.658387
37,Nashville,TN,9/30/2024,1795.069782
37,Nashville,TN,10/31/2024,1783.581523
37,Nashville,TN,11/30/2024,1773.611852
37,Nashville,TN,12/31/2024,1769.245406
44,Memphis,TN,1/31/2015,886.9432784
44,Memphis,TN,2/28/2015,888.8278302
44,Memphis,TN,3/31/2015,890.2865638
44,Memphis,TN,4/30/2015,891.3517417
44,Memphis,TN,5/31/2015,889.8692512
44,Memphis,TN,6/30/2015,892.437796
44,Memphis,TN,7/31/2015,893.2772326
44,Memphis,TN,8/31/2015,896.4332283
44,Memphis,TN,9/30/2015,896.1812658
44,Memphis,TN,10/31/2015,895.5649171
44,Memphis,TN,11/30/2015,895.1727022
44,Memphis,TN,12/31/2015,895.4869603
44,Memphis,TN,1/31/2016,896.8031743
44,Memphis,TN,2/29/2016,899.024039
44,Memphis,TN,3/31/2016,902.0179788
44,Memphis,TN,4/30/2016,904.894109
44,Memphis,TN,5/31/2016,905.604598
44,Memphis,TN,6/30/2016,909.1965862
44,Memphis,TN,7/31/2016,910.4967532
44,Memphis,TN,8/31/2016,912.1855752
44,Memphis,TN,9/30/2016,911.0656319
44,Memphis,TN,10/31/2016,910.8758247
44,Memphis,TN,11/30/2016,909.5262316
44,Memphis,TN,12/31/2016,909.90178
44,Memphis,TN,1/31/2017,910.863062
44,Memphis,TN,2/28/2017,913.3798265
44,Memphis,TN,3/31/2017,915.7831853
44,Memphis,TN,4/30/2017,919.6741796
44,Memphis,TN,5/31/2017,924.0369639
44,Memphis,TN,6/30/2017,925.9203535
44,Memphis,TN,7/31/2017,929.0310308
44,Memphis,TN,8/31/2017,931.3801453
44,Memphis,TN,9/30/2017,933.1904343
44,Memphis,TN,10/31/2017,931.7034526
44,Memphis,TN,11/30/2017,930.5451704
44,Memphis,TN,12/31/2017,930.9025252
44,Memphis,TN,1/31/2018,932.925362
44,Memphis,TN,2/28/2018,936.3758232
44,Memphis,TN,3/31/2018,940.9285392
44,Memphis,TN,4/30/2018,946.8230431
44,Memphis,TN,5/31/2018,951.6734472
44,Memphis,TN,6/30/2018,958.3360395
44,Memphis,TN,7/31/2018,961.5896876
44,Memphis,TN,8/31/2018,966.2616297
44,Memphis,TN,9/30/2018,964.3042693
44,Memphis,TN,10/31/2018,964.5662499
44,Memphis,TN,11/30/2018,962.234305
44,Memphis,TN,12/31/2018,964.9882953
44,Memphis,TN,1/31/2019,966.3354757
44,Memphis,TN,2/28/2019,970.9872868
44,Memphis,TN,3/31/2019,976.0048155
44,Memphis,TN,4/30/2019,983.0024473
44,Memphis,TN,5/31/2019,989.3750828
44,Memphis,TN,6/30/2019,993.8155713
44,Memphis,TN,7/31/2019,1000.126147
44,Memphis,TN,8/31/2019,1002.869922
44,Memphis,TN,9/30/2019,1004.618754
44,Memphis,TN,10/31/2019,1000.642251
44,Memphis,TN,11/30/2019,1000.178402
44,Memphis,TN,12/31/2019,1002.805341
44,Memphis,TN,1/31/2020,1011.03624
44,Memphis,TN,2/29/2020,1018.198778
44,Memphis,TN,3/31/2020,1030.846735
44,Memphis,TN,4/30/2020,1039.37443
44,Memphis,TN,5/31/2020,1050.393717
44,Memphis,TN,6/30/2020,1060.731535
44,Memphis,TN,7/31/2020,1076.355396
44,Memphis,TN,8/31/2020,1087.859579
44,Memphis,TN,9/30/2020,1094.823423
44,Memphis,TN,10/31/2020,1100.534214
44,Memphis,TN,11/30/2020,1108.308211
44,Memphis,TN,12/31/2020,1114.146779
44,Memphis,TN,1/31/2021,1121.694872
44,Memphis,TN,2/28/2021,1129.79315
44,Memphis,TN,3/31/2021,1141.259035
44,Memphis,TN,4/30/2021,1156.370614
44,Memphis,TN,5/31/2021,1177.084693
44,Memphis,TN,6/30/2021,1198.084439
44,Memphis,TN,7/31/2021,1215.432284
44,Memphis,TN,8/31/2021,1232.498825
44,Memphis,TN,9/30/2021,1247.89194
44,Memphis,TN,10/31/2021,1261.444933
44,Memphis,TN,11/30/2021,1264.455095
44,Memphis,TN,12/31/2021,1270.120949
44,Memphis,TN,1/31/2022,1272.016172
44,Memphis,TN,2/28/2022,1280.396053
44,Memphis,TN,3/31/2022,1288.191528
44,Memphis,TN,4/30/2022,1299.335927
44,Memphis,TN,5/31/2022,1312.040871
44,Memphis,TN,6/30/2022,1324.706057
44,Memphis,TN,7/31/2022,1333.704388
44,Memphis,TN,8/31/2022,1332.24592
44,Memphis,TN,9/30/2022,1329.585186
44,Memphis,TN,10/31/2022,1323.29662
44,Memphis,TN,11/30/2022,1329.538403
44,Memphis,TN,12/31/2022,1329.238448
44,Memphis,TN,1/31/2023,1336.72656
44,Memphis,TN,2/28/2023,1336.237086
44,Memphis,TN,3/31/2023,1345.644513
44,Memphis,TN,4/30/2023,1354.079028
44,Memphis,TN,5/31/2023,1362.628143
44,Memphis,TN,6/30/2023,1366.478856
44,Memphis,TN,7/31/2023,1367.689583
44,Memphis,TN,8/31/2023,1367.847913
44,Memphis,TN,9/30/2023,1359.700026
44,Memphis,TN,10/31/2023,1352.811471
44,Memphis,TN,11/30/2023,1347.719622
44,Memphis,TN,12/31/2023,1357.629915
44,Memphis,TN,1/31/2024,1370.925102
44,Memphis,TN,2/29/2024,1380.537831
44,Memphis,TN,3/31/2024,1386.499248
44,Memphis,TN,4/30/2024,1388.811789
44,Memphis,TN,5/31/2024,1398.09154
44,Memphis,TN,6/30/2024,1403.962635
44,Memphis,TN,7/31/2024,1409.030436
44,Memphis,TN,8/31/2024,1410.862614
44,Memphis,TN,9/30/2024,1412.614983
44,Memphis,TN,10/31/2024,1413.760085
44,Memphis,TN,11/30/2024,1412.861022
44,Memphis,TN,12/31/2024,1407.513428
50,Buffalo,NY,1/31/2015,764.3724969
50,Buffalo,NY,2/28/2015,777.6132166
50,Buffalo,NY,3/31/2015,785.1473079
50,Buffalo,NY,4/30/2015,789.8835517
50,Buffalo,NY,5/31/2015,800.1015447
50,Buffalo,NY,6/30/2015,806.9448517
50,Buffalo,NY,7/31/2015,810.250495
50,Buffalo,NY,8/31/2015,813.8443286
50,Buffalo,NY,9/30/2015,814.4124488
50,Buffalo,NY,10/31/2015,808.1398723
50,Buffalo,NY,11/30/2015,796.6755589
50,Buffalo,NY,12/31/2015,795.1312689
50,Buffalo,NY,1/31/2016,798.8644218
50,Buffalo,NY,2/29/2016,802.6740028
50,Buffalo,NY,3/31/2016,804.2206478
50,Buffalo,NY,4/30/2016,818.9816617
50,Buffalo,NY,5/31/2016,835.5729621
50,Buffalo,NY,6/30/2016,845.9358495
50,Buffalo,NY,7/31/2016,833.6514452
50,Buffalo,NY,8/31/2016,826.5796061
50,Buffalo,NY,9/30/2016,823.8153601
50,Buffalo,NY,10/31/2016,825.5813671
50,Buffalo,NY,11/30/2016,818.359195
50,Buffalo,NY,12/31/2016,818.2841342
50,Buffalo,NY,1/31/2017,826.4497807
50,Buffalo,NY,2/28/2017,839.0091816
50,Buffalo,NY,3/31/2017,845.1009162
50,Buffalo,NY,4/30/2017,846.7142684
50,Buffalo,NY,5/31/2017,855.5580121
50,Buffalo,NY,6/30/2017,865.4205417
50,Buffalo,NY,7/31/2017,874.8394909
50,Buffalo,NY,8/31/2017,873.9759802
50,Buffalo,NY,9/30/2017,864.0460511
50,Buffalo,NY,10/31/2017,862.568613
50,Buffalo,NY,11/30/2017,861.2640127
50,Buffalo,NY,12/31/2017,869.3311269
50,Buffalo,NY,1/31/2018,870.1650215
50,Buffalo,NY,2/28/2018,874.3659589
50,Buffalo,NY,3/31/2018,877.6474534
50,Buffalo,NY,4/30/2018,884.4618967
50,Buffalo,NY,5/31/2018,888.4858235
50,Buffalo,NY,6/30/2018,894.3850053
50,Buffalo,NY,7/31/2018,895.5327573
50,Buffalo,NY,8/31/2018,898.0720059
50,Buffalo,NY,9/30/2018,893.4336911
50,Buffalo,NY,10/31/2018,890.4179774
50,Buffalo,NY,11/30/2018,891.3907777
50,Buffalo,NY,12/31/2018,897.7551081
50,Buffalo,NY,1/31/2019,903.9004884
50,Buffalo,NY,2/28/2019,905.2856446
50,Buffalo,NY,3/31/2019,911.5679482
50,Buffalo,NY,4/30/2019,920.7959248
50,Buffalo,NY,5/31/2019,932.2724354
50,Buffalo,NY,6/30/2019,932.6224323
50,Buffalo,NY,7/31/2019,935.527102
50,Buffalo,NY,8/31/2019,933.2336643
50,Buffalo,NY,9/30/2019,931.5332389
50,Buffalo,NY,10/31/2019,932.9092417
50,Buffalo,NY,11/30/2019,929.2712701
50,Buffalo,NY,12/31/2019,935.4743675
50,Buffalo,NY,1/31/2020,932.1263194
50,Buffalo,NY,2/29/2020,946.1102421
50,Buffalo,NY,3/31/2020,951.326835
50,Buffalo,NY,4/30/2020,967.9440128
50,Buffalo,NY,5/31/2020,972.5079114
50,Buffalo,NY,6/30/2020,982.7023816
50,Buffalo,NY,7/31/2020,984.8955789
50,Buffalo,NY,8/31/2020,989.1518709
50,Buffalo,NY,9/30/2020,990.4770797
50,Buffalo,NY,10/31/2020,995.3170443
50,Buffalo,NY,11/30/2020,990.5229573
50,Buffalo,NY,12/31/2020,990.9972197
50,Buffalo,NY,1/31/2021,995.0638382
50,Buffalo,NY,2/28/2021,1010.473813
50,Buffalo,NY,3/31/2021,1021.050547
50,Buffalo,NY,4/30/2021,1033.212505
50,Buffalo,NY,5/31/2021,1045.399912
50,Buffalo,NY,6/30/2021,1060.072328
50,Buffalo,NY,7/31/2021,1070.73446
50,Buffalo,NY,8/31/2021,1081.168303
50,Buffalo,NY,9/30/2021,1091.740884
50,Buffalo,NY,10/31/2021,1095.237231
50,Buffalo,NY,11/30/2021,1097.04466
50,Buffalo,NY,12/31/2021,1099.825367
50,Buffalo,NY,1/31/2022,1106.320799
50,Buffalo,NY,2/28/2022,1118.446294
50,Buffalo,NY,3/31/2022,1129.670974
50,Buffalo,NY,4/30/2022,1140.200669
50,Buffalo,NY,5/31/2022,1151.288888
50,Buffalo,NY,6/30/2022,1161.701089
50,Buffalo,NY,7/31/2022,1174.768892
50,Buffalo,NY,8/31/2022,1182.655359
50,Buffalo,NY,9/30/2022,1186.17694
50,Buffalo,NY,10/31/2022,1185.167677
50,Buffalo,NY,11/30/2022,1185.37458
50,Buffalo,NY,12/31/2022,1187.804627
50,Buffalo,NY,1/31/2023,1196.851027
50,Buffalo,NY,2/28/2023,1201.389844
50,Buffalo,NY,3/31/2023,1209.846586
50,Buffalo,NY,4/30/2023,1214.057776
50,Buffalo,NY,5/31/2023,1224.747255
50,Buffalo,NY,6/30/2023,1231.575118
50,Buffalo,NY,7/31/2023,1242.907502
50,Buffalo,NY,8/31/2023,1248.200841
50,Buffalo,NY,9/30/2023,1250.160608
50,Buffalo,NY,10/31/2023,1251.675015
50,Buffalo,NY,11/30/2023,1249.495155
50,Buffalo,NY,12/31/2023,1252.698103
50,Buffalo,NY,1/31/2024,1254.993424
50,Buffalo,NY,2/29/2024,1266.604199
50,Buffalo,NY,3/31/2024,1276.992138
50,Buffalo,NY,4/30/2024,1283.054382
50,Buffalo,NY,5/31/2024,1287.909349
50,Buffalo,NY,6/30/2024,1290.244481
50,Buffalo,NY,7/31/2024,1295.479901
50,Buffalo,NY,8/31/2024,1299.809289
50,Buffalo,NY,9/30/2024,1308.682202
50,Buffalo,NY,10/31/2024,1313.212421
50,Buffalo,NY,11/30/2024,1315.326415
50,Buffalo,NY,12/31/2024,1315.536975
1,New York,NY,1/31/2015,2184.191044
1,New York,NY,2/28/2015,2198.930168
1,New York,NY,3/31/2015,2217.824385
1,New York,NY,4/30/2015,2236.403118
1,New York,NY,5/31/2015,2250.771613
1,New York,NY,6/30/2015,2265.712684
1,New York,NY,7/31/2015,2275.862488
1,New York,NY,8/31/2015,2285.717118
1,New York,NY,9/30/2015,2289.74388
1,New York,NY,10/31/2015,2288.166072
1,New York,NY,11/30/2015,2278.957364
1,New York,NY,12/31/2015,2269.814919
1,New York,NY,1/31/2016,2267.113265
1,New York,NY,2/29/2016,2271.617389
1,New York,NY,3/31/2016,2280.160937
1,New York,NY,4/30/2016,2292.537604
1,New York,NY,5/31/2016,2307.020075
1,New York,NY,6/30/2016,2321.689744
1,New York,NY,7/31/2016,2334.02055
1,New York,NY,8/31/2016,2337.846925
1,New York,NY,9/30/2016,2338.492666
1,New York,NY,10/31/2016,2331.079861
1,New York,NY,11/30/2016,2326.86841
1,New York,NY,12/31/2016,2315.285672
1,New York,NY,1/31/2017,2312.260814
1,New York,NY,2/28/2017,2313.013467
1,New York,NY,3/31/2017,2325.125516
1,New York,NY,4/30/2017,2339.460427
1,New York,NY,5/31/2017,2356.743404
1,New York,NY,6/30/2017,2370.616359
1,New York,NY,7/31/2017,2380.666387
1,New York,NY,8/31/2017,2382.981618
1,New York,NY,9/30/2017,2381.196788
1,New York,NY,10/31/2017,2368.104474
1,New York,NY,11/30/2017,2353.374578
1,New York,NY,12/31/2017,2340.588305
1,New York,NY,1/31/2018,2339.391687
1,New York,NY,2/28/2018,2346.165366
1,New York,NY,3/31/2018,2359.417983
1,New York,NY,4/30/2018,2378.306536
1,New York,NY,5/31/2018,2396.212065
1,New York,NY,6/30/2018,2412.999083
1,New York,NY,7/31/2018,2424.950902
1,New York,NY,8/31/2018,2433.61836
1,New York,NY,9/30/2018,2433.80888
1,New York,NY,10/31/2018,2425.415899
1,New York,NY,11/30/2018,2415.031972
1,New York,NY,12/31/2018,2405.438387
1,New York,NY,1/31/2019,2404.910277
1,New York,NY,2/28/2019,2414.009061
1,New York,NY,3/31/2019,2429.394743
1,New York,NY,4/30/2019,2446.799163
1,New York,NY,5/31/2019,2466.429857
1,New York,NY,6/30/2019,2487.498746
1,New York,NY,7/31/2019,2502.631904
1,New York,NY,8/31/2019,2509.938684
1,New York,NY,9/30/2019,2508.232635
1,New York,NY,10/31/2019,2503.570288
1,New York,NY,11/30/2019,2491.017926
1,New York,NY,12/31/2019,2484.308616
1,New York,NY,1/31/2020,2483.983096
1,New York,NY,2/29/2020,2497.043161
1,New York,NY,3/31/2020,2505.884712
1,New York,NY,4/30/2020,2499.827135
1,New York,NY,5/31/2020,2484.85221
1,New York,NY,6/30/2020,2463.334906
1,New York,NY,7/31/2020,2440.038416
1,New York,NY,8/31/2020,2395.660989
1,New York,NY,9/30/2020,2345.624075
1,New York,NY,10/31/2020,2305.283889
1,New York,NY,11/30/2020,2274.702158
1,New York,NY,12/31/2020,2261.940478
1,New York,NY,1/31/2021,2261.285414
1,New York,NY,2/28/2021,2275.465329
1,New York,NY,3/31/2021,2296.298403
1,New York,NY,4/30/2021,2322.533629
1,New York,NY,5/31/2021,2364.774141
1,New York,NY,6/30/2021,2417.102265
1,New York,NY,7/31/2021,2477.795607
1,New York,NY,8/31/2021,2535.915616
1,New York,NY,9/30/2021,2583.405288
1,New York,NY,10/31/2021,2615.964454
1,New York,NY,11/30/2021,2637.427813
1,New York,NY,12/31/2021,2656.959384
1,New York,NY,1/31/2022,2680.973817
1,New York,NY,2/28/2022,2712.327965
1,New York,NY,3/31/2022,2749.346773
1,New York,NY,4/30/2022,2788.628214
1,New York,NY,5/31/2022,2837.374129
1,New York,NY,6/30/2022,2889.07147
1,New York,NY,7/31/2022,2935.098596
1,New York,NY,8/31/2022,2961.959122
1,New York,NY,9/30/2022,2966.056087
1,New York,NY,10/31/2022,2952.285456
1,New York,NY,11/30/2022,2927.316968
1,New York,NY,12/31/2022,2908.858524
1,New York,NY,1/31/2023,2907.154342
1,New York,NY,2/28/2023,2920.317513
1,New York,NY,3/31/2023,2946.126091
1,New York,NY,4/30/2023,2977.294006
1,New York,NY,5/31/2023,3011.977528
1,New York,NY,6/30/2023,3040.348944
1,New York,NY,7/31/2023,3061.054878
1,New York,NY,8/31/2023,3070.647261
1,New York,NY,9/30/2023,3069.914426
1,New York,NY,10/31/2023,3056.287913
1,New York,NY,11/30/2023,3037.26613
1,New York,NY,12/31/2023,3025.326743
1,New York,NY,1/31/2024,3030.448586
1,New York,NY,2/29/2024,3048.353655
1,New York,NY,3/31/2024,3076.059609
1,New York,NY,4/30/2024,3103.660079
1,New York,NY,5/31/2024,3133.654355
1,New York,NY,6/30/2024,3160.420671
1,New York,NY,7/31/2024,3176.728075
1,New York,NY,8/31/2024,3182.426122
1,New York,NY,9/30/2024,3173.302718
1,New York,NY,10/31/2024,3160.469389
1,New York,NY,11/30/2024,3151.311862
1,New York,NY,12/31/2024,3147.441201
48,Salt Lake City,UT,1/31/2015,948.1905583
48,Salt Lake City,UT,2/28/2015,950.1270662
48,Salt Lake City,UT,3/31/2015,957.3759304
48,Salt Lake City,UT,4/30/2015,966.2986428
48,Salt Lake City,UT,5/31/2015,975.9781016
48,Salt Lake City,UT,6/30/2015,978.3386665
48,Salt Lake City,UT,7/31/2015,979.5181943
48,Salt Lake City,UT,8/31/2015,976.7957954
48,Salt Lake City,UT,9/30/2015,978.3961915
48,Salt Lake City,UT,10/31/2015,980.925004
48,Salt Lake City,UT,11/30/2015,989.4519593
48,Salt Lake City,UT,12/31/2015,995.253922
48,Salt Lake City,UT,1/31/2016,1003.410481
48,Salt Lake City,UT,2/29/2016,1002.161814
48,Salt Lake City,UT,3/31/2016,1010.473432
48,Salt Lake City,UT,4/30/2016,1014.967096
48,Salt Lake City,UT,5/31/2016,1024.842096
48,Salt Lake City,UT,6/30/2016,1027.598878
48,Salt Lake City,UT,7/31/2016,1030.245604
48,Salt Lake City,UT,8/31/2016,1040.948551
48,Salt Lake City,UT,9/30/2016,1044.009075
48,Salt Lake City,UT,10/31/2016,1044.412041
48,Salt Lake City,UT,11/30/2016,1039.277128
48,Salt Lake City,UT,12/31/2016,1033.219426
48,Salt Lake City,UT,1/31/2017,1035.580708
48,Salt Lake City,UT,2/28/2017,1046.66928
48,Salt Lake City,UT,3/31/2017,1060.191699
48,Salt Lake City,UT,4/30/2017,1072.87116
48,Salt Lake City,UT,5/31/2017,1084.67641
48,Salt Lake City,UT,6/30/2017,1094.133532
48,Salt Lake City,UT,7/31/2017,1098.90685
48,Salt Lake City,UT,8/31/2017,1102.649123
48,Salt Lake City,UT,9/30/2017,1108.546117
48,Salt Lake City,UT,10/31/2017,1113.075151
48,Salt Lake City,UT,11/30/2017,1101.951125
48,Salt Lake City,UT,12/31/2017,1097.037019
48,Salt Lake City,UT,1/31/2018,1101.404953
48,Salt Lake City,UT,2/28/2018,1117.347127
48,Salt Lake City,UT,3/31/2018,1130.402197
48,Salt Lake City,UT,4/30/2018,1141.417633
48,Salt Lake City,UT,5/31/2018,1147.227073
48,Salt Lake City,UT,6/30/2018,1154.146597
48,Salt Lake City,UT,7/31/2018,1155.629901
48,Salt Lake City,UT,8/31/2018,1164.504068
48,Salt Lake City,UT,9/30/2018,1171.119321
48,Salt Lake City,UT,10/31/2018,1171.81619
48,Salt Lake City,UT,11/30/2018,1166.930888
48,Salt Lake City,UT,12/31/2018,1165.195803
48,Salt Lake City,UT,1/31/2019,1171.714368
48,Salt Lake City,UT,2/28/2019,1179.946165
48,Salt Lake City,UT,3/31/2019,1187.731082
48,Salt Lake City,UT,4/30/2019,1198.346922
48,Salt Lake City,UT,5/31/2019,1209.070571
48,Salt Lake City,UT,6/30/2019,1217.493646
48,Salt Lake City,UT,7/31/2019,1224.906234
48,Salt Lake City,UT,8/31/2019,1226.547286
48,Salt Lake City,UT,9/30/2019,1227.09775
48,Salt Lake City,UT,10/31/2019,1217.282567
48,Salt Lake City,UT,11/30/2019,1211.68649
48,Salt Lake City,UT,12/31/2019,1208.577676
48,Salt Lake City,UT,1/31/2020,1214.987152
48,Salt Lake City,UT,2/29/2020,1220.621517
48,Salt Lake City,UT,3/31/2020,1232.134427
48,Salt Lake City,UT,4/30/2020,1233.424189
48,Salt Lake City,UT,5/31/2020,1238.698624
48,Salt Lake City,UT,6/30/2020,1242.21476
48,Salt Lake City,UT,7/31/2020,1251.89446
48,Salt Lake City,UT,8/31/2020,1256.801615
48,Salt Lake City,UT,9/30/2020,1260.159171
48,Salt Lake City,UT,10/31/2020,1261.979614
48,Salt Lake City,UT,11/30/2020,1261.868827
48,Salt Lake City,UT,12/31/2020,1261.65806
48,Salt Lake City,UT,1/31/2021,1268.880966
48,Salt Lake City,UT,2/28/2021,1289.108704
48,Salt Lake City,UT,3/31/2021,1309.403046
48,Salt Lake City,UT,4/30/2021,1333.99015
48,Salt Lake City,UT,5/31/2021,1358.748033
48,Salt Lake City,UT,6/30/2021,1387.845448
48,Salt Lake City,UT,7/31/2021,1415.567669
48,Salt Lake City,UT,8/31/2021,1437.325348
48,Salt Lake City,UT,9/30/2021,1457.333398
48,Salt Lake City,UT,10/31/2021,1471.716877
48,Salt Lake City,UT,11/30/2021,1480.966875
48,Salt Lake City,UT,12/31/2021,1492.678198
48,Salt Lake City,UT,1/31/2022,1504.327117
48,Salt Lake City,UT,2/28/2022,1521.762514
48,Salt Lake City,UT,3/31/2022,1542.085166
48,Salt Lake City,UT,4/30/2022,1564.302682
48,Salt Lake City,UT,5/31/2022,1583.166835
48,Salt Lake City,UT,6/30/2022,1596.376261
48,Salt Lake City,UT,7/31/2022,1605.489239
48,Salt Lake City,UT,8/31/2022,1610.063095
48,Salt Lake City,UT,9/30/2022,1609.155062
48,Salt Lake City,UT,10/31/2022,1603.253955
48,Salt Lake City,UT,11/30/2022,1593.505362
48,Salt Lake City,UT,12/31/2022,1589.416471
48,Salt Lake City,UT,1/31/2023,1583.16563
48,Salt Lake City,UT,2/28/2023,1587.276705
48,Salt Lake City,UT,3/31/2023,1590.116908
48,Salt Lake City,UT,4/30/2023,1599.244523
48,Salt Lake City,UT,5/31/2023,1608.357036
48,Salt Lake City,UT,6/30/2023,1614.727789
48,Salt Lake City,UT,7/31/2023,1617.232869
48,Salt Lake City,UT,8/31/2023,1615.721989
48,Salt Lake City,UT,9/30/2023,1609.625071
48,Salt Lake City,UT,10/31/2023,1606.173417
48,Salt Lake City,UT,11/30/2023,1594.268666
48,Salt Lake City,UT,12/31/2023,1586.133225
48,Salt Lake City,UT,1/31/2024,1583.340487
